N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0004026,10/14/19,2019-10-28,43,Détaillant,7,8
CDE - 0004122,10/14/19,2019-10-19,7,Détaillant,5,7
CDE - 0006684,10/14/19,2019-10-19,12,Détaillant,7,6
CDE - 0007089,10/14/19,2019-10-29,1,Export,7,11
CDE - 0007490,10/14/19,2019-10-20,44,Grossiste,5,8
CDE - 0007498,10/14/19,2019-10-21,18,Détaillant,1,9
CDE - 0007874,10/14/19,2019-10-28,48,Grossiste,7,8
CDE - 000652,10/15/19,2019-10-19,36,Grossiste,11,9
CDE - 0001925,10/15/19,2019-10-26,23,Grossiste,11,11
CDE - 0002652,10/15/19,2019-10-24,11,Grossiste,2,6
CDE - 0007923,10/15/19,2019-10-19,19,Grossiste,1,8
CDE - 0002748,10/16/19,2019-11-01,19,Grossiste,2,6
CDE - 0004426,10/16/19,2019-10-25,35,Grossiste,8,10
CDE - 0004624,10/16/19,2019-10-22,24,Grossiste,7,8
CDE - 0006961,10/16/19,2019-10-24,21,Grossiste,5,12
CDE - 0007210,10/16/19,2019-10-23,45,Grossiste,2,6
CDE - 0008072,10/16/19,2019-11-02,15,Grossiste,8,8
CDE - 0002200,10/17/19,2019-10-28,38,Détaillant,4,9
CDE - 0002568,10/17/19,2019-10-27,27,Export,6,6
CDE - 0002791,10/17/19,2019-10-31,23,Détaillant,2,10
CDE - 0003090,10/17/19,2019-10-23,25,Détaillant,5,8
CDE - 0003229,10/17/19,2019-10-21,29,Grossiste,2,7
CDE - 0004153,10/17/19,2019-10-20,41,Grossiste,7,5
CDE - 0006611,10/17/19,2019-10-29,1,Export,5,7
CDE - 0007119,10/17/19,2019-10-27,47,Grossiste,5,8
CDE - 0007217,10/17/19,2019-10-25,19,Détaillant,1,11
CDE - 000154,10/18/19,2019-11-03,24,Export,7,7
CDE - 0002248,10/18/19,2019-10-24,40,Grossiste,7,6
CDE - 0002308,10/18/19,2019-10-29,23,Détaillant,5,6
CDE - 0002599,10/18/19,2019-10-21,23,Grossiste,5,5
CDE - 0004278,10/18/19,2019-11-02,23,Détaillant,4,8
CDE - 0006096,10/18/19,2019-10-22,48,Détaillant,11,10
CDE - 0008009,10/18/19,2019-10-27,31,Grossiste,7,10
CDE - 000119,10/19/19,2019-10-24,5,Détaillant,1,5
CDE - 0001652,10/19/19,2019-10-29,23,Détaillant,10,10
CDE - 0002637,10/19/19,2019-11-01,22,Grossiste,1,10
CDE - 0003311,10/19/19,2019-10-25,3,Export,5,9
CDE - 0003612,10/19/19,2019-10-28,47,Grossiste,7,11
CDE - 0003844,10/19/19,2019-10-31,47,Détaillant,7,6
CDE - 0004871,10/19/19,2019-10-29,9,Export,2,9
CDE - 0005650,10/19/19,2019-10-27,43,Détaillant,9,10
CDE - 0006707,10/19/19,2019-10-30,5,Grossiste,2,7
CDE - 000494,10/20/19,2019-11-01,18,Grossiste,11,8
CDE - 000580,10/20/19,2019-11-05,26,Export,11,7
CDE - 000688,10/20/19,2019-10-23,9,Export,13,10
CDE - 0001712,10/20/19,2019-10-23,45,Détaillant,1,6
CDE - 0001924,10/20/19,2019-10-24,36,Grossiste,7,6
CDE - 0002859,10/20/19,2019-11-03,45,Détaillant,2,11
CDE - 0004985,10/20/19,2019-10-30,36,Grossiste,11,7
CDE - 0005987,10/20/19,2019-10-23,18,Export,11,9
CDE - 000642,10/21/19,2019-11-06,12,Grossiste,2,6
CDE - 0002133,10/21/19,2019-11-07,41,Détaillant,11,10
CDE - 0003119,10/21/19,2019-11-01,45,Grossiste,2,12
CDE - 0003159,10/21/19,2019-11-03,36,Détaillant,5,11
CDE - 0004075,10/21/19,2019-11-01,40,Grossiste,7,12
CDE - 0006462,10/21/19,2019-11-08,17,Grossiste,1,9
CDE - 0006763,10/21/19,2019-10-24,4,Grossiste,1,10
CDE - 0007803,10/21/19,2019-11-06,9,Grossiste,1,12
CDE - 0007844,10/21/19,2019-10-28,3,Détaillant,1,6
CDE - 0007931,10/21/19,2019-10-29,19,Export,1,12
CDE - 0007950,10/21/19,2019-11-05,33,Détaillant,1,8
CDE - 0001375,10/22/19,2019-10-26,39,Grossiste,14,7
CDE - 0001541,10/22/19,2019-10-31,50,Détaillant,2,6
CDE - 0001542,10/22/19,2019-10-29,30,Détaillant,5,6
CDE - 0002570,10/22/19,2019-11-01,32,Détaillant,11,8
CDE - 0002695,10/22/19,2019-10-26,43,Grossiste,13,5
CDE - 0003501,10/22/19,2019-11-04,10,Grossiste,2,7
CDE - 0003614,10/22/19,2019-11-07,33,Détaillant,11,12
CDE - 0006406,10/22/19,2019-10-29,37,Grossiste,1,7
CDE - 0006440,10/22/19,2019-11-07,37,Détaillant,1,5
CDE - 0006833,10/22/19,2019-10-27,31,Export,6,7
CDE - 0006903,10/22/19,2019-11-06,29,Grossiste,13,5
CDE - 000997,10/23/19,2019-11-08,13,Détaillant,1,11
CDE - 0002084,10/23/19,2019-11-09,24,Détaillant,7,8
CDE - 0004079,10/23/19,2019-11-02,8,Grossiste,7,8
CDE - 0004265,10/23/19,2019-11-03,40,Grossiste,5,12
CDE - 0004519,10/23/19,2019-11-07,39,Grossiste,5,6
CDE - 0005572,10/23/19,2019-11-02,30,Grossiste,11,5
CDE - 0006131,10/23/19,2019-11-02,48,Grossiste,11,11
CDE - 0006940,10/23/19,2019-11-04,37,Grossiste,1,12
CDE - 0007345,10/23/19,2019-10-29,27,Grossiste,1,12
CDE - 0007841,10/23/19,2019-11-08,10,Grossiste,11,6
CDE - 000414,10/24/19,2019-11-04,40,Grossiste,10,6
CDE - 000658,10/24/19,2019-10-27,11,Export,1,5
CDE - 0001312,10/24/19,2019-10-29,38,Grossiste,2,9
CDE - 0002584,10/24/19,2019-11-01,9,Détaillant,9,11
CDE - 0002654,10/24/19,2019-10-31,45,Export,12,10
CDE - 0003349,10/24/19,2019-11-08,47,Export,3,12
CDE - 0006918,10/24/19,2019-11-02,10,Grossiste,11,9
CDE - 0008015,10/24/19,2019-11-01,48,Grossiste,7,10
CDE - 0002493,10/25/19,2019-10-30,49,Grossiste,7,12
CDE - 0002558,10/25/19,2019-11-11,32,Grossiste,2,7
CDE - 0003854,10/25/19,2019-11-12,36,Export,11,9
CDE - 0005015,10/25/19,2019-10-28,35,Grossiste,5,11
CDE - 0005832,10/25/19,2019-11-07,41,Détaillant,8,12
CDE - 0007246,10/25/19,2019-10-31,22,Grossiste,13,8
CDE - 0007873,10/25/19,2019-11-06,48,Grossiste,5,8
CDE - 000467,10/26/19,2019-10-29,45,Détaillant,7,8
CDE - 0001327,10/26/19,2019-11-11,43,Grossiste,1,10
CDE - 0003166,10/26/19,2019-11-03,20,Grossiste,4,6
CDE - 0004708,10/26/19,2019-11-02,8,Grossiste,13,11
CDE - 0006118,10/26/19,2019-11-04,19,Détaillant,11,6
CDE - 000334,10/27/19,2019-11-04,15,Export,13,11
CDE - 0001026,10/27/19,2019-11-09,50,Export,7,5
CDE - 0001260,10/27/19,2019-10-31,1,Grossiste,11,12
CDE - 0003373,10/27/19,2019-11-06,41,Grossiste,1,12
CDE - 0004087,10/27/19,2019-10-30,31,Export,2,8
CDE - 0004469,10/27/19,2019-11-12,48,Grossiste,7,10
CDE - 0004885,10/27/19,2019-11-14,8,Détaillant,5,8
CDE - 0005309,10/27/19,2019-11-02,22,Export,2,6
CDE - 0006181,10/27/19,2019-11-03,47,Grossiste,2,7
CDE - 0006281,10/27/19,2019-10-31,8,Grossiste,2,5
CDE - 0006609,10/27/19,2019-11-14,34,Détaillant,13,7
CDE - 0006855,10/27/19,2019-11-08,26,Grossiste,13,9
CDE - 0006920,10/27/19,2019-11-14,47,Grossiste,7,9
CDE - 0007223,10/27/19,2019-11-03,18,Détaillant,11,9
CDE - 0008065,10/27/19,2019-11-05,43,Grossiste,14,10
CDE - 0002303,10/28/19,2019-11-08,31,Grossiste,7,8
CDE - 0003356,10/28/19,2019-11-13,29,Grossiste,7,10
CDE - 0004229,10/28/19,2019-11-02,21,Grossiste,13,6
CDE - 0005197,10/28/19,2019-11-01,16,Export,12,10
CDE - 0006146,10/28/19,2019-11-11,46,Détaillant,14,8
CDE - 0006894,10/28/19,2019-10-31,17,Grossiste,1,5
CDE - 0002161,10/29/19,2019-11-04,15,Grossiste,3,12
CDE - 0002274,10/29/19,2019-11-11,13,Export,1,7
CDE - 0002734,10/29/19,2019-11-13,11,Grossiste,1,5
CDE - 0003173,10/29/19,2019-11-10,11,Grossiste,5,6
CDE - 0003649,10/29/19,2019-11-05,50,Grossiste,11,5
CDE - 0007180,10/29/19,2019-11-05,1,Grossiste,2,7
CDE - 000377,10/30/19,2019-11-16,25,Détaillant,2,10
CDE - 0001053,10/30/19,2019-11-06,20,Détaillant,5,7
CDE - 0001512,10/30/19,2019-11-17,4,Grossiste,1,12
CDE - 0002245,10/30/19,2019-11-10,6,Grossiste,1,9
CDE - 0004276,10/30/19,2019-11-06,23,Export,7,7
CDE - 0004549,10/30/19,2019-11-10,36,Export,11,8
CDE - 0005627,10/30/19,2019-11-14,33,Détaillant,12,6
CDE - 0006306,10/30/19,2019-11-09,21,Grossiste,13,11
CDE - 0007080,10/30/19,2019-11-13,39,Grossiste,1,9
CDE - 0007104,10/30/19,2019-11-02,16,Grossiste,4,11
CDE - 0007512,10/30/19,2019-11-16,20,Détaillant,2,7
CDE - 000279,10/31/19,2019-11-16,31,Grossiste,13,12
CDE - 000823,10/31/19,2019-11-10,45,Détaillant,11,11
CDE - 0003167,10/31/19,2019-11-10,6,Export,1,11
CDE - 0004555,10/31/19,2019-11-08,38,Détaillant,5,12
CDE - 0004668,10/31/19,2019-11-04,26,Export,1,5
CDE - 0005394,10/31/19,2019-11-17,11,Grossiste,5,5
CDE - 0006638,10/31/19,2019-11-04,46,Export,6,7
CDE - 0006680,10/31/19,2019-11-14,29,Grossiste,1,8
CDE - 0001442,11/01/19,2019-11-12,22,Export,1,7
CDE - 0001939,11/01/19,2019-11-04,4,Grossiste,13,10
CDE - 0002543,11/01/19,2019-11-17,5,Export,11,9
CDE - 0003099,11/01/19,2019-11-11,22,Export,2,6
CDE - 0003288,11/01/19,2019-11-12,49,Grossiste,8,10
CDE - 0003590,11/01/19,2019-11-16,22,Détaillant,5,6
CDE - 0005484,11/01/19,2019-11-17,25,Détaillant,13,6
CDE - 0006720,11/01/19,2019-11-15,9,Détaillant,7,10
CDE - 000116,11/02/19,2019-11-07,11,Grossiste,6,10
CDE - 000551,11/02/19,2019-11-17,40,Grossiste,13,6
CDE - 0001288,11/02/19,2019-11-09,43,Détaillant,11,6
CDE - 0001624,11/02/19,2019-11-06,15,Grossiste,2,5
CDE - 0001788,11/02/19,2019-11-20,2,Détaillant,7,8
CDE - 0006705,11/02/19,2019-11-07,30,Détaillant,13,11
CDE - 0007373,11/02/19,2019-11-18,3,Grossiste,9,6
CDE - 000760,11/03/19,2019-11-18,21,Détaillant,1,11
CDE - 0006663,11/03/19,2019-11-08,36,Détaillant,1,11
CDE - 0007193,11/03/19,2019-11-09,4,Grossiste,1,6
CDE - 0007473,11/03/19,2019-11-09,25,Détaillant,4,7
CDE - 0001035,11/04/19,2019-11-19,41,Grossiste,1,11
CDE - 0002088,11/04/19,2019-11-15,8,Grossiste,5,6
CDE - 0002450,11/04/19,2019-11-16,47,Export,11,7
CDE - 0003386,11/04/19,2019-11-11,20,Export,9,11
CDE - 0003847,11/04/19,2019-11-11,46,Détaillant,2,12
CDE - 000388,11/05/19,2019-11-22,19,Détaillant,9,11
CDE - 000656,11/05/19,2019-11-18,28,Grossiste,8,11
CDE - 0001104,11/05/19,2019-11-15,22,Grossiste,5,11
CDE - 0001612,11/05/19,2019-11-22,17,Détaillant,1,11
CDE - 0001691,11/05/19,2019-11-10,12,Détaillant,12,5
CDE - 0001755,11/05/19,2019-11-14,17,Grossiste,5,5
CDE - 0002727,11/05/19,2019-11-14,42,Export,11,9
CDE - 0003374,11/05/19,2019-11-18,6,Grossiste,9,6
CDE - 0003599,11/05/19,2019-11-18,48,Grossiste,3,12
CDE - 0003661,11/05/19,2019-11-16,25,Détaillant,12,12
CDE - 0004866,11/05/19,2019-11-09,13,Grossiste,1,12
CDE - 0007881,11/05/19,2019-11-20,48,Grossiste,5,10
CDE - 000876,11/06/19,2019-11-10,33,Grossiste,10,9
CDE - 0001225,11/06/19,2019-11-22,17,Grossiste,1,12
CDE - 0003884,11/06/19,2019-11-22,12,Détaillant,2,12
CDE - 0004222,11/06/19,2019-11-09,46,Grossiste,3,11
CDE - 0007480,11/06/19,2019-11-11,28,Détaillant,1,10
CDE - 0001231,11/07/19,2019-11-18,17,Détaillant,9,6
CDE - 0001638,11/07/19,2019-11-17,17,Grossiste,7,12
CDE - 0001998,11/07/19,2019-11-15,8,Grossiste,1,-1
CDE - 0002233,11/07/19,2019-11-18,6,Grossiste,8,8
CDE - 0004655,11/07/19,2019-11-16,34,Détaillant,1,11
CDE - 0004720,11/07/19,2019-11-20,6,Détaillant,5,9
CDE - 0004737,11/07/19,2019-11-25,25,Grossiste,11,6
CDE - 0005419,11/07/19,2019-11-18,30,Grossiste,5,6
CDE - 0006274,11/07/19,2019-11-21,20,Grossiste,10,5
CDE - 000892,11/08/19,2019-11-23,24,Grossiste,11,11
CDE - 0002440,11/08/19,2019-11-11,18,Grossiste,13,11
CDE - 0005395,11/08/19,2019-11-25,15,Détaillant,5,9
CDE - 0006290,11/08/19,2019-11-23,24,Détaillant,7,7
CDE - 0007903,11/08/19,2019-11-17,12,Grossiste,7,12
CDE - 0002037,11/09/19,2019-11-27,43,Grossiste,2,5
CDE - 0003601,11/09/19,2019-11-26,45,Détaillant,1,7
CDE - 0003962,11/09/19,2019-11-24,19,Grossiste,7,12
CDE - 0005784,11/09/19,2019-11-22,1,Détaillant,14,8
CDE - 0006009,11/09/19,2019-11-19,31,Grossiste,13,11
CDE - 0006298,11/09/19,2019-11-25,26,Grossiste,1,5
CDE - 0006388,11/09/19,2019-11-12,34,Détaillant,1,8
CDE - 0006435,11/09/19,2019-11-24,30,Détaillant,10,8
CDE - 0007005,11/09/19,2019-11-12,4,Grossiste,1,6
CDE - 0007045,11/09/19,2019-11-24,44,Export,11,-1
CDE - 0007268,11/09/19,2019-11-27,33,Grossiste,1,10
CDE - 000921,11/10/19,2019-11-14,43,Export,1,7
CDE - 0002198,11/10/19,2019-11-25,48,Export,2,6
CDE - 0002660,11/10/19,2019-11-13,50,Grossiste,7,10
CDE - 0003271,11/10/19,2019-11-17,14,Grossiste,9,10
CDE - 0005453,11/10/19,2019-11-24,45,Grossiste,2,5
CDE - 0006380,11/10/19,2019-11-25,39,Grossiste,7,11
CDE - 0001042,11/11/19,2019-11-21,42,Grossiste,1,8
CDE - 0001068,11/11/19,2019-11-15,42,Export,1,11
CDE - 0002254,11/11/19,2019-11-23,13,Grossiste,13,6
CDE - 000780,11/12/19,2019-11-15,11,Export,1,5
CDE - 0001605,11/12/19,2019-11-26,29,Grossiste,3,10
CDE - 0004225,11/12/19,2019-11-18,12,Détaillant,11,7
CDE - 0005638,11/12/19,2019-11-20,14,Détaillant,13,5
CDE - 0005935,11/12/19,2019-11-25,47,Détaillant,5,5
CDE - 0006550,11/12/19,2019-11-29,18,Grossiste,8,5
CDE - 000380,11/13/19,2019-11-16,19,Détaillant,1,5
CDE - 000407,11/13/19,2019-12-01,38,Export,5,6
CDE - 0002804,11/13/19,2019-11-19,28,Grossiste,11,7
CDE - 0003032,11/13/19,2019-11-17,10,Grossiste,1,12
CDE - 0003194,11/13/19,2019-12-01,27,Grossiste,1,5
CDE - 0003310,11/13/19,2019-11-28,18,Détaillant,13,10
CDE - 0004155,11/13/19,2019-11-26,21,Grossiste,1,7
CDE - 0005376,11/13/19,2019-11-16,28,Grossiste,4,5
CDE - 0007421,11/13/19,2019-11-20,39,Grossiste,1,10
CDE - 000719,11/14/19,2019-11-30,39,Détaillant,13,5
CDE - 0001738,11/14/19,2019-11-22,49,Grossiste,7,9
CDE - 0002408,11/14/19,2019-11-20,44,Grossiste,5,6
CDE - 0002579,11/14/19,2019-11-20,28,Détaillant,13,11
CDE - 0003291,11/14/19,2019-11-30,1,Grossiste,3,9
CDE - 0003700,11/14/19,2019-11-29,24,Grossiste,7,8
CDE - 0004847,11/14/19,2019-11-24,21,Grossiste,13,11
CDE - 0005846,11/14/19,2019-11-20,31,Grossiste,1,8
CDE - 0007240,11/14/19,2019-11-18,38,Grossiste,11,5
CDE - 0001140,11/15/19,2019-11-30,12,Grossiste,1,9
CDE - 0001920,11/15/19,2019-11-27,19,Grossiste,7,9
CDE - 0002962,11/15/19,2019-11-20,25,Grossiste,11,5
CDE - 0003645,11/15/19,2019-11-28,23,Grossiste,7,11
CDE - 0004145,11/15/19,2019-12-01,3,Détaillant,1,8
CDE - 0004637,11/15/19,2019-11-18,43,Export,2,8
CDE - 0006361,11/15/19,2019-11-27,42,Grossiste,9,11
CDE - 0001793,11/16/19,2019-12-03,10,Détaillant,8,7
CDE - 0002264,11/16/19,2019-11-23,26,Grossiste,7,7
CDE - 0003156,11/16/19,2019-12-01,24,Export,7,11
CDE - 0004639,11/16/19,2019-11-19,34,Export,11,8
CDE - 0004986,11/16/19,2019-11-20,12,Grossiste,1,6
CDE - 0005123,11/16/19,2019-11-26,41,Grossiste,2,6
CDE - 0005635,11/16/19,2019-11-26,27,Grossiste,9,12
CDE - 0006577,11/16/19,2019-11-25,18,Grossiste,11,9
CDE - 0007695,11/16/19,2019-11-22,6,Détaillant,11,10
CDE - 0007897,11/16/19,2019-11-29,35,Détaillant,11,11
CDE - 0001221,11/17/19,2019-11-27,12,Détaillant,11,8
CDE - 0001355,11/17/19,2019-11-30,44,Grossiste,5,6
CDE - 0002038,11/17/19,2019-11-28,49,Détaillant,5,6
CDE - 0003297,11/17/19,2019-11-25,33,Grossiste,9,9
CDE - 0003412,11/17/19,2019-12-02,42,Grossiste,1,12
CDE - 0003724,11/17/19,2019-12-02,4,Export,1,9
CDE - 0004679,11/17/19,2019-11-22,12,Détaillant,10,8
CDE - 0005672,11/17/19,2019-11-21,48,Export,9,5
CDE - 0006124,11/17/19,2019-11-22,23,Grossiste,11,12
CDE - 0001394,11/18/19,2019-11-23,15,Grossiste,9,5
CDE - 0001566,11/18/19,2019-11-24,44,Grossiste,9,9
CDE - 0004987,11/18/19,2019-11-23,42,Grossiste,1,12
CDE - 0007561,11/18/19,2019-11-23,22,Grossiste,3,6
CDE - 0007601,11/18/19,2019-11-28,11,Grossiste,7,11
CDE - 0007413,11/19/19,2019-11-29,37,Grossiste,2,7
CDE - 000198,11/20/19,2019-11-30,9,Export,5,11
CDE - 000525,11/20/19,2019-11-23,43,Grossiste,2,10
CDE - 000741,11/20/19,2019-11-26,5,Grossiste,1,9
CDE - 0003338,11/20/19,2019-12-07,40,Grossiste,5,12
CDE - 0003485,11/20/19,2019-12-06,2,Détaillant,11,8
CDE - 0005186,11/20/19,2019-11-24,27,Détaillant,11,10
CDE - 0005373,11/20/19,2019-12-04,25,Export,7,5
CDE - 0006233,11/20/19,2019-11-28,18,Détaillant,2,8
CDE - 000138,11/21/19,2019-11-30,22,Grossiste,7,9
CDE - 000155,11/21/19,2019-12-09,13,Grossiste,7,10
CDE - 0001002,11/21/19,2019-12-06,28,Détaillant,5,11
CDE - 0003597,11/21/19,2019-11-24,31,Grossiste,7,12
CDE - 0004182,11/21/19,2019-11-25,2,Grossiste,13,5
CDE - 0004394,11/21/19,2019-11-24,2,Détaillant,13,12
CDE - 0006614,11/21/19,2019-12-03,32,Grossiste,5,6
CDE - 0007918,11/21/19,2019-11-27,14,Grossiste,9,11
CDE - 000852,11/22/19,2019-11-25,19,Grossiste,13,6
CDE - 000900,11/22/19,2019-12-06,18,Grossiste,3,7
CDE - 0004416,11/22/19,2019-12-06,3,Grossiste,7,6
CDE - 0005055,11/22/19,2019-12-02,40,?,11,10
CDE - 0005501,11/22/19,2019-11-29,2,Export,1,6
CDE - 0005608,11/22/19,2019-11-26,32,Grossiste,13,8
CDE - 0006480,11/22/19,2019-11-29,36,Grossiste,3,8
CDE - 0006884,11/22/19,2019-11-26,17,Détaillant,11,9
CDE - 0007277,11/22/19,2019-12-10,30,Grossiste,6,11
CDE - 0007956,11/22/19,2019-12-07,16,Détaillant,10,9
CDE - 000875,11/23/19,2019-12-06,6,Grossiste,7,5
CDE - 0002710,11/23/19,2019-12-02,44,Grossiste,1,7
CDE - 0002913,11/23/19,2019-11-28,21,Export,1,7
CDE - 0005066,11/23/19,2019-12-08,31,Détaillant,6,10
CDE - 0006412,11/23/19,2019-12-04,48,Grossiste,7,7
CDE - 0007686,11/23/19,2019-12-09,5,Détaillant,11,12
CDE - 0002433,11/24/19,2019-12-09,38,Grossiste,7,12
CDE - 0003872,11/24/19,2019-12-07,47,Grossiste,11,8
CDE - 0004219,11/24/19,2019-12-04,23,Grossiste,10,6
CDE - 0004286,11/24/19,2019-11-29,4,Grossiste,9,6
CDE - 0005930,11/24/19,2019-11-30,7,Grossiste,11,9
CDE - 0006309,11/24/19,2019-11-29,44,Détaillant,11,7
CDE - 000595,11/25/19,2019-11-28,40,Grossiste,7,9
CDE - 000974,11/25/19,2019-12-01,3,Grossiste,7,10
CDE - 0001076,11/25/19,2019-11-28,18,Grossiste,11,9
CDE - 0001106,11/25/19,2019-12-04,43,Grossiste,1,12
CDE - 0001309,11/25/19,2019-12-07,14,Détaillant,2,12
CDE - 0001502,11/25/19,2019-12-03,46,Grossiste,5,6
CDE - 0001735,11/25/19,2019-11-28,41,Détaillant,11,7
CDE - 0002990,11/25/19,2019-11-30,7,Export,13,6
CDE - 0004884,11/25/19,2019-12-12,7,Grossiste,1,9
CDE - 000471,11/26/19,2019-12-12,1,Grossiste,4,7
CDE - 000612,11/26/19,2019-12-11,41,Grossiste,9,10
CDE - 0001603,11/26/19,2019-12-02,13,Grossiste,10,12
CDE - 0002578,11/26/19,2019-12-01,18,Grossiste,1,11
CDE - 0002812,11/26/19,2019-11-30,26,Grossiste,13,6
CDE - 0003699,11/26/19,2019-12-09,4,Détaillant,7,8
CDE - 0005280,11/26/19,2019-12-03,26,Grossiste,3,5
CDE - 0005334,11/26/19,2019-12-12,20,Grossiste,7,7
CDE - 0005409,11/26/19,2019-11-29,30,Export,1,6
CDE - 0006607,11/26/19,2019-12-06,32,Grossiste,11,10
CDE - 0006710,11/26/19,2019-12-02,3,Grossiste,1,5
CDE - 000361,11/27/19,2019-12-15,44,Détaillant,1,11
CDE - 0002120,11/27/19,2019-12-11,33,Grossiste,11,5
CDE - 0003033,11/27/19,2019-12-03,47,Export,11,5
CDE - 0004068,11/27/19,2019-12-05,23,Grossiste,1,9
CDE - 0004520,11/27/19,2019-12-01,33,Détaillant,13,7
CDE - 0006293,11/27/19,2019-12-15,7,Grossiste,7,6
CDE - 0006754,11/27/19,2019-12-08,31,Grossiste,10,11
CDE - 000134,11/28/19,2019-12-10,42,Détaillant,13,8
CDE - 0003325,11/28/19,2019-12-02,12,Détaillant,7,9
CDE - 0006744,11/28/19,2019-12-06,23,Détaillant,7,9
CDE - 0002537,11/29/19,2019-12-11,18,Grossiste,13,10
CDE - 0003815,11/29/19,2019-12-15,35,Grossiste,1,11
CDE - 0004181,11/29/19,2019-12-15,37,Export,2,6
CDE - 0006714,11/29/19,2019-12-09,12,Détaillant,13,11
CDE - 0007314,11/29/19,2019-12-15,29,Grossiste,3,10
CDE - 0007391,11/29/19,2019-12-09,46,Grossiste,9,12
CDE - 0001123,11/30/19,2019-12-03,48,Détaillant,13,12
CDE - 0001775,11/30/19,2019-12-07,13,Grossiste,9,6
CDE - 0002243,11/30/19,2019-12-17,35,Détaillant,13,11
CDE - 0003160,11/30/19,2019-12-10,46,Détaillant,4,11
CDE - 0003262,11/30/19,2019-12-09,31,Export,11,9
CDE - 0005862,11/30/19,2019-12-04,41,Détaillant,13,5
CDE - 0007569,11/30/19,2019-12-10,4,Détaillant,7,10
CDE - 0007805,11/30/19,2019-12-13,37,Grossiste,4,9
CDE - 0007913,11/30/19,2019-12-13,26,Grossiste,11,5
CDE - 000557,12/01/19,2019-12-06,23,Grossiste,13,8
CDE - 0001400,12/01/19,2019-12-13,48,Détaillant,7,8
CDE - 0001495,12/01/19,2019-12-05,10,Détaillant,11,11
CDE - 0001591,12/01/19,2019-12-04,7,Grossiste,11,7
CDE - 0003197,12/01/19,2019-12-15,24,Détaillant,5,10
CDE - 0004542,12/01/19,2019-12-12,1,Grossiste,7,5
CDE - 0005476,12/01/19,2019-12-04,29,Grossiste,11,11
CDE - 0005500,12/01/19,2019-12-18,46,Grossiste,7,5
CDE - 0005897,12/01/19,2019-12-09,8,Grossiste,2,12
CDE - 0007280,12/01/19,2019-12-17,30,Détaillant,2,9
CDE - 0007342,12/01/19,2019-12-11,43,Grossiste,11,7
CDE - 0003411,12/02/19,2019-12-10,45,Détaillant,5,11
CDE - 0004532,12/02/19,2019-12-19,10,Détaillant,8,6
CDE - 0005554,12/02/19,2019-12-06,30,Export,11,9
CDE - 0006194,12/02/19,2019-12-14,12,Export,11,5
CDE - 000511,12/03/19,2019-12-10,1,Export,5,6
CDE - 000911,12/03/19,2019-12-14,20,Grossiste,7,11
CDE - 000938,12/03/19,2019-12-07,28,Détaillant,10,6
CDE - 0002753,12/03/19,2019-12-14,13,Grossiste,14,6
CDE - 0004527,12/03/19,2019-12-08,15,Grossiste,9,11
CDE - 0004802,12/03/19,2019-12-09,41,Grossiste,1,-1
CDE - 0005904,12/03/19,2019-12-14,20,Grossiste,5,12
CDE - 0006199,12/03/19,2019-12-07,1,Détaillant,11,11
CDE - 0006271,12/03/19,2019-12-17,1,Détaillant,5,9
CDE - 0006670,12/03/19,2019-12-20,49,Détaillant,7,5
CDE - 0007929,12/03/19,2019-12-07,3,Détaillant,7,11
CDE - 0001625,12/04/19,2019-12-07,47,Détaillant,13,12
CDE - 0001708,12/04/19,2019-12-18,24,Grossiste,2,7
CDE - 0002674,12/04/19,2019-12-22,37,Détaillant,11,11
CDE - 0004116,12/04/19,2019-12-12,21,Détaillant,7,10
CDE - 0004318,12/04/19,2019-12-19,37,Détaillant,7,9
CDE - 0004462,12/04/19,2019-12-12,6,Détaillant,7,11
CDE - 0004492,12/04/19,2019-12-16,50,Grossiste,7,7
CDE - 0005374,12/04/19,2019-12-21,42,Grossiste,11,9
CDE - 0007773,12/04/19,2019-12-10,27,Grossiste,7,12
CDE - 0007804,12/04/19,2019-12-07,3,Grossiste,1,12
CDE - 0008016,12/04/19,2019-12-20,7,Grossiste,10,7
CDE - 000553,12/05/19,2019-12-09,5,Export,1,12
CDE - 0002328,12/05/19,2019-12-14,44,Grossiste,7,6
CDE - 0003786,12/05/19,2019-12-13,13,Détaillant,7,8
CDE - 0006449,12/05/19,2019-12-20,45,Grossiste,11,8
CDE - 0007566,12/05/19,2019-12-15,22,Grossiste,9,9
CDE - 000287,12/06/19,2019-12-09,40,Détaillant,6,9
CDE - 0001277,12/06/19,2019-12-16,48,Détaillant,13,5
CDE - 0001860,12/06/19,2019-12-11,12,Détaillant,1,12
CDE - 0002191,12/06/19,2019-12-20,37,Grossiste,9,8
CDE - 0002504,12/06/19,2019-12-20,22,Export,7,11
CDE - 0002456,12/07/19,2019-12-10,17,Grossiste,7,12
CDE - 0004292,12/07/19,2019-12-21,9,Grossiste,7,7
CDE - 0005200,12/07/19,2019-12-10,29,Détaillant,13,9
CDE - 0005873,12/07/19,2019-12-20,30,Export,7,5
CDE - 0006079,12/07/19,2019-12-13,22,Détaillant,5,6
CDE - 0007140,12/07/19,2019-12-23,50,Grossiste,7,5
CDE - 0007211,12/07/19,2019-12-11,28,Grossiste,7,7
CDE - 0007729,12/07/19,2019-12-24,37,Grossiste,9,8
